"studyName" "downloaded" "metadata" "imported" "PCAmodel_677" "PCAmodel_1399" "PCAmodel_536" "title"
"1016" "SRP026620" "8" "12" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq of Tumor Initiating Cells (TICs) from Lung Squamous Cell Carcinoma (LSCC) lines reveals PRKCI dependent Hedgehog (HH) Signalling"
"1017" "SRP026621" "2" "2" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome and Translatome Profiling of Caco-2 cells"
"1018" "SRP026648" "3" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Transcriptome or Gene expression"
"1019" "SRP026690" "9" "16" "FALSE" "FALSE" "FALSE" "FALSE" "Genome-Wide Transcriptional Effects of the Anti-Cancer Agent Camptothecin"
"1020" "SRP027015" "7" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Global response to chemotherapy-induced apoptosis"
"1021" "SRP027258" "36" "36" "TRUE" "FALSE" "TRUE" "FALSE" "Genome-wide transcriptome analysis of the dietary chemopreventive phytochemical sulforaphane on normal and prostate cancer cells."
"1022" "SRP027345" "8" "10" "FALSE" "FALSE" "FALSE" "FALSE" "Viral small RNAs in Sindbis virus-infected mammalian cells"
"1023" "SRP027358" "100" "136" "TRUE" "TRUE" "TRUE" "TRUE" "Transcriptome of Primitive Human Hematopoietic Cells: A New Resource to Find hHSC-Specific Genes"
"1024" "SRP027364" "9" "11" "FALSE" "FALSE" "FALSE" "FALSE" "Novel kinase fusion oncogenes in post-Chernobyl radiation-induced pediatric thyroid cancers"
"1025" "SRP027383" "100" "274" "TRUE" "TRUE" "TRUE" "TRUE" "Whole transcriptome sequencing in 274 glioma patients reveals gene fusion profiling and novel candidate fusion genes"
"1026" "SRP027508" "2" "2" "FALSE" "FALSE" "FALSE" "FALSE" "Impact of genomic polymorphisms on the repertoire of human MHC class I-associated peptides"
"1027" "SRP027530" "20" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Deep Sequencing Identifies Multiple Fusion Transcripts, Differentially Expressed Genes, and Generalized Immune Suppression in BRAF (V600E) mutant vs. BRAF wild-type Papillary Thyroid Carcinoma"
"1028" "SRP027589" "42" "42" "TRUE" "FALSE" "TRUE" "FALSE" "De novo sequencing of circulating microRNAs in locally advanced breast cancer"
"1029" "SRP028118" "5" "5" "FALSE" "FALSE" "FALSE" "FALSE" "Derivation of endothelial colony forming cells from human pluripotent stem cells"
"1030" "SRP028155" "73" "73" "TRUE" "TRUE" "TRUE" "TRUE" "Transcriptomic analysis of ERR alpha orphan nuclear receptor"
"1031" "SRP028170" "45" "48" "TRUE" "FALSE" "TRUE" "FALSE" "Mapping of nascent RNA upon release of DRB in WT and KD of RECQL5"
"1032" "SRP028180" "21" "24" "TRUE" "FALSE" "TRUE" "FALSE" "Profiling premalignant lesions in lung squamous cell carcinomas identifies mechanisms involved in stepwise carcinogenesis"
"1033" "SRP028190" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "mRNA differential expression analysis in a human ex vivo model of chronic wounds"
"1034" "SRP028282" "10" "10" "FALSE" "FALSE" "FALSE" "FALSE" "Inhibition of Androgen Receptor and ß-catenin activity in prostate cancer"
"1035" "SRP028291" "78" "78" "TRUE" "TRUE" "TRUE" "TRUE" "Micro-RNA sequencing from 78 adrenocortical carcinomas"
"1036" "SRP028301" "61" "76" "TRUE" "TRUE" "TRUE" "TRUE" "Improved Smart-Seq for sensitive full-length transcriptome profiling in single cells"
"1037" "SRP028336" "60" "240" "TRUE" "TRUE" "TRUE" "TRUE" "Large-scale multi-species survey of metabolome and lipidome"
"1038" "SRP028340" "6" "7" "FALSE" "FALSE" "FALSE" "FALSE" "LSD1 inhibitor HCI-2509 and gene expression in Ewing sarcoma (A673)"
"1039" "SRP028344" "7" "7" "FALSE" "FALSE" "FALSE" "FALSE" "EWS/ERG function in Ewing sarcoma"
"1040" "SRP028346" "6" "7" "FALSE" "FALSE" "FALSE" "FALSE" "LSD1 inhibitor HCI-2509 and gene expression in Ewing sarcoma (TTC-466)"
"1041" "SRP028526" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Stretch responsive miRNAs in human aortic valve interstitial cells"
"1042" "SRP028528" "24" "26" "TRUE" "FALSE" "TRUE" "FALSE" "Homo sapiens Transcriptome or Gene expression"
"1043" "SRP028530" "4" "5" "FALSE" "FALSE" "FALSE" "FALSE" "Ribosome Associated Tags (RAT) and Ribosme Protected Tags (RPT) Profiling in ovarian cancer"
"1044" "SRP028554" "2" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Leucegene: ALL sequencing"
"1045" "SRP028567" "100" "128" "TRUE" "TRUE" "TRUE" "TRUE" "RNA-Seq analysis of primary AML specimens exposed to AhR modulating agents"
"1046" "SRP028570" "32" "32" "TRUE" "FALSE" "TRUE" "FALSE" "Differential transcript stability measurements in MDA-MB-231 vs. MDA-LM2 cells"
"1047" "SRP028594" "48" "54" "FALSE" "FALSE" "FALSE" "FALSE" "Leucegene: AML sequencing (part 1)"
"1048" "SRP028612" "12" "32" "FALSE" "FALSE" "FALSE" "FALSE" "Primate transcript and protein expression levels evolve under compensatory selection pressures"
"1049" "SRP028705" "3" "10" "FALSE" "FALSE" "FALSE" "FALSE" "Comprehensive evaluation of differential gene expression analysis methods for RNA-seq data"
"1050" "SRP028738" "16" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Evaluation of quantitative miRNA gene expression platforms in the microRNA Quality Control (miRQC) study"
"1051" "SRP028815" "1" "2" "FALSE" "FALSE" "FALSE" "FALSE" "An atlas of active enhancers across human cell types and tissues"
"1052" "SRP028822" "5" "5" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-Seq and expression microarray highlight different aspects of the fetal amniotic fluid transcriptome [RNA-Seq]"
"1053" "SRP028887" "26" "27" "FALSE" "FALSE" "FALSE" "FALSE" "Differential Protein Occupancy Profiling of the mRNA Transcriptome"
"1054" "SRP028902" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "mRNA and RNC-mRNA deep sequencing of three hepatocellular carcinoma cell lines"
"1055" "SRP028912" "18" "28" "FALSE" "FALSE" "FALSE" "FALSE" "SnapShot-Seq: a method for extracting genome-wide, in vivo mRNA dynamics from a single total RNA sample"
"1056" "SRP028952" "3" "17" "FALSE" "FALSE" "FALSE" "FALSE" "Human colon cancer tumors and xenografts in mice - Transcriptome or Gene expression"
"1057" "SRP028963" "18" "18" "FALSE" "FALSE" "FALSE" "FALSE" "p53 shapes genome-wide changes in small non-coding RNA expression during the human DNA damage response"
"1058" "SRP029207" "3" "5" "FALSE" "FALSE" "FALSE" "FALSE" "Characterization of the human cumulus cell transcriptome during final follicular maturation and ovulation"
"1059" "SRP029262" "88" "89" "TRUE" "TRUE" "TRUE" "TRUE" "Global transcriptomic analysis of human pancreatic islets reveals novel genes influencing glucose metabolism [RNA-seq]"
"1060" "SRP029334" "3" "13" "FALSE" "FALSE" "FALSE" "FALSE" "IVT-seq reveals extreme bias in RNA-sequencing"
"1061" "SRP029341" "49" "154" "TRUE" "TRUE" "TRUE" "FALSE" "Homo sapiens Targeted Locus (Loci)"
"1062" "SRP029365" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Regulation of the KEAP1/NRF2 oxidative stress response pathway by BRD4 in prostate and colorectal cancer"
"1063" "SRP029367" "16" "16" "FALSE" "FALSE" "FALSE" "FALSE" "FMRP-associated MOV10 facilitates and antagonizes miRNA-mediated regulation"
"1064" "SRP029401" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Deep sequencing of exosomal and cellular miRNAs in MDA-MB-231 and MCF-10A cells"
"1065" "SRP029434" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq melanoma"
"1066" "SRP029452" "6" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Non-IG Aberrations of FOXP1 in B-Cell Malignancies Lead to an Aberrant Expression of N-Truncated Isoforms of FOXP1"
"1067" "SRP029513" "1" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Binding motif analysis of METTL3,WTAP in METTL3,WTAP overexpressed Human 293T cells"
"1068" "SRP029515" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptomics analysis of gene expression in normal and METTL3 or WTAP deficient Human HeLa cells"
"1069" "SRP029589" "10" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Hela cell cycle ribosome profiling"
"1070" "SRP029592" "10" "10" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq transcriptomes of term not in labour and term in labour human myometrial tissue"
"1071" "SRP029603" "5" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Whole Transcriptomic Sequencing of Metastatic Castration Resistant Prostate Cancer Samples"
"1072" "SRP029656" "9" "18" "FALSE" "FALSE" "FALSE" "FALSE" "Landscape and variation of RNA secondary structure across the human transcriptome"
"1073" "SRP029739" "16" "18" "FALSE" "FALSE" "FALSE" "FALSE" "Whole transcriptome profiling of the two major subtypes of diffuse large B cell lymphoma"
"1074" "SRP029880" "54" "54" "TRUE" "TRUE" "TRUE" "TRUE" "Gene expression profiling study by RNA-seq in colorectal cancer"
"1075" "SRP029888" "7" "23" "FALSE" "FALSE" "FALSE" "FALSE" "Primate iPS cells as tools for evolutionary analyses"
"1076" "SRP029899" "26" "36" "TRUE" "FALSE" "TRUE" "FALSE" "Tissue-specific RNA-seq in human evoked inflammation identifies novel blood and adipose lincRNA signatures of cardio-metabolic diseases"
"1077" "SRP029953" "16" "17" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens strain:Several cell lines and primary RNA Targeted Locus (Loci)"
"1078" "SRP029987" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens strain:293T cells Transcriptome or Gene expression"
"1079" "SRP029990" "6" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Molecular Hallmarks of Experimentally Acquired Immunity to Malaria [Pilot Study]"
"1080" "SRP030027" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Next generation sequencing of advanced non-castrate prostate cancer treated with docetaxel chemotherapy"
"1081" "SRP030040" "23" "28" "TRUE" "FALSE" "TRUE" "FALSE" "Homo sapiens Transcriptome or Gene expression"
"1082" "SRP030401" "27" "27" "FALSE" "FALSE" "FALSE" "FALSE" "Gene expression, single nucleotide variant and fusion transcript discovery in archival material from breast tumors"
"1083" "SRP030471" "1" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Bombycoidea Transcriptome or Gene expression"
"1084" "SRP030475" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "TALEN-based knockout of mir-141 and mir-200c in SK-BR-3 cells"
"1085" "SRP030617" "100" "113" "TRUE" "TRUE" "TRUE" "FALSE" "Quantitative assessment of single-cell RNA sequencing methods"
"1086" "SRP030628" "38" "78" "TRUE" "TRUE" "TRUE" "FALSE" "Conserved expression of lincRNA during human and macaque prefrontal cortex development and maturation"
"1087" "SRP030639" "6" "9" "FALSE" "FALSE" "FALSE" "FALSE" "A histone H3.3 Lysine 36 Trimethylation Reader Connects Chromatin to Regulated Pre-mRNA Processing"
"1088" "SRP031459" "23" "23" "TRUE" "FALSE" "TRUE" "FALSE" "MicroRNA profiling of primary cutaneous large B-cell lymphomas"
"1089" "SRP031476" "38" "38" "TRUE" "FALSE" "TRUE" "FALSE" "RNA-seq differential expression studies: more sequence, or more replication?"
"1090" "SRP031478" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Altered Epigenetic Regulation of Homeobox Genes in Human Oral Squamous Cell Carcinoma Cells"
"1091" "SRP031496" "20" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome-based network analysis reveals a spectrum model of human macrophage activation [miRNA-seq]"
"1092" "SRP031507" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Identification of the cellular RNAs bound by MOV10"
"1093" "SRP031620" "15" "15" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens strain:HeLa cells Transcriptome or Gene expression"
"1094" "SRP031698" "20" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Comparison of microRNA Profiling Platforms (HTS)"
"1095" "SRP031765" "0" "1" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens strain:prostate Transcriptome or Gene expression"
"1096" "SRP031776" "20" "20" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq from primary skin fibroblasts, derived of matched pairs of middle and late donor age"
"1097" "SRP031849" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Expanded identification and characterization of mammalian circular RNAs"
"1098" "SRP031858" "20" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptional regulation in pluripotent stem cells by Methyl CpG binding protein 2 (MeCP2)"
"1099" "SRP031868" "22" "22" "TRUE" "FALSE" "TRUE" "FALSE" "Bilaterality of Human Neocortical Topographic Gene Expression"
"1100" "SRP032165" "24" "24" "TRUE" "FALSE" "TRUE" "FALSE" "Targeted degradation of sense and antisense C9orf72 RNA foci as therapy for amyotrophic lateral sclerosis and frontotemporal dementia (Multiplex Analysis of PolyA-linked Sequences)"
"1101" "SRP032168" "17" "17" "FALSE" "FALSE" "FALSE" "FALSE" "HERV Abundance in Human Brain"
"1102" "SRP032275" "0" "2" "FALSE" "FALSE" "FALSE" "FALSE" "Changes in the expression of miR-381 and miR-495 are inversely associated with the expression of the MDR1 gene and development of multi-drug resistance"
"1103" "SRP032279" "9" "124" "FALSE" "FALSE" "FALSE" "FALSE" "Huntington’s disease biomarker progression profile identified by transcriptome sequencing in peripheral blood"
"1104" "SRP032280" "1" "1" "FALSE" "FALSE" "FALSE" "FALSE" "MDA-MB-231 cell line transcriptome"
"1105" "SRP032344" "1" "1" "FALSE" "FALSE" "FALSE" "FALSE" "SUM159PT cell line transcriptome"
"1106" "SRP032363" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Identification and Initial Functional Characterization of SENCR, a Long Non-Coding RNA Enriched in Human Vascular Cells"
"1107" "SRP032367" "1" "1" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq (Illumina and PacBio) of hESC"
"1108" "SRP032455" "68" "68" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-Seq analysis of human adult peripheral blood populations"
"1109" "SRP032456" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "A bioinformatics approach reveals novel mechanisms of the OVOL transcription factors in the regulation of epithelial-mesenchymal cell programming and cancer progression."
"1110" "SRP032476" "14" "14" "FALSE" "FALSE" "FALSE" "FALSE" "ETMR RNA-Seq"
"1111" "SRP032510" "9" "11" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq analysis reveals endogenous aryl hydrocarbon receptor regulation is highly associated with eicosanoid synthesis and tumor necrosis factor activity in MCF-7 cancer cells"
"1112" "SRP032539" "11" "11" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome-wide discovery of microRNA binding sites in human brain by Ago2 HITS-CLIP [Ago2-miRNA-target mRNA complexes]"
"1113" "SRP032540" "11" "11" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome-wide discovery of microRNA binding sites in human brain by Ago2 HITS-CLIP [Ago2-miRNA complexes]"
"1114" "SRP032542" "0" "2" "FALSE" "FALSE" "FALSE" "FALSE" "Whole RNA-seq on clones of GM12878 lymphoblastoid clones DF1 and DF2"
"1115" "SRP032559" "3" "3" "FALSE" "FALSE" "FALSE" "FALSE" "Identification of miR-181a target genes in Epithelial Ovarian Cancer"
"1116" "SRP032743" "27" "27" "TRUE" "FALSE" "TRUE" "FALSE" "Identification of transcripts altered upon LIN-41 knockdown in human embryonic stem cells"
"1117" "SRP032754" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "High resolution ChIP sequencing reveals novel bindings targets and prognostic role for SOX11 in Mantle cell lymphoma (RNA-Seq)"
"1118" "SRP032775" "100" "232" "FALSE" "FALSE" "FALSE" "FALSE" "Molecular Hallmarks of Naturally Acquired Immunity to Malaria"
"1119" "SRP032789" "20" "20" "FALSE" "FALSE" "FALSE" "FALSE" "mRNA-sequencing of breast cancer subtypes and normal tissue"
"1120" "SRP032798" "16" "16" "FALSE" "FALSE" "FALSE" "FALSE" "iPSC derived motor neuron cultures from C9ORF72 carriers"
"1121" "SRP032812" "20" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Chromatin stretch enhancer states drive cell-specific gene regulation and harbor human disease risk variants (RNA-seq)"
"1122" "SRP032833" "18" "18" "FALSE" "FALSE" "FALSE" "FALSE" "Identification of mRNAs and lincRNAs associated with lung cancer progression using next-generation RNA sequencing from laser micro-dissected archival FFPE tissue specimens"
"1123" "SRP032926" "57" "114" "FALSE" "FALSE" "FALSE" "FALSE" "Comparative analysis of human and mouse transcriptomes of Th17 cell priming."
"1124" "SRP032928" "7" "7" "FALSE" "FALSE" "FALSE" "FALSE" "Modelling and rescuing neurodevelopmental defect of Down syndrome using induced pluripotent stem cells from monozygotic twins discordant for trisomy 21 [RNA-seq]"
"1125" "SRP032953" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Epigenetic regulation of the MEG3-DLK1 microRNA cluster in human Type 2 diabetic islets"
"1126" "SRP032989" "2" "2" "FALSE" "FALSE" "FALSE" "FALSE" "mRNA expression in C-33A cells expressing HPV1 E2"
"1127" "SRP032999" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Next generation sequencing of the transcriptome in MCF-7 cells with/without SRA knockdown"
"1128" "SRP033057" "2" "2" "FALSE" "FALSE" "FALSE" "FALSE" "Functional Annotation of Colon Cancer Risk SNPs"
"1129" "SRP033078" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Human iPSC-based Modeling of Late-Onset Disease using Progerin-induced Aging"
"1130" "SRP033095" "15" "15" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome analysis reveals differential splicing events in IPF lung tissue"
"1131" "SRP033098" "10" "10" "FALSE" "FALSE" "FALSE" "FALSE" "RNAseq of Mantle Cell Lymphoma (MCL) cell lines"
"1132" "SRP033115" "14" "14" "FALSE" "FALSE" "FALSE" "FALSE" "SF3B1 mutations in Breast Cancer"
"1133" "SRP033117" "13" "13" "FALSE" "FALSE" "FALSE" "FALSE" "Global Bidirectional Transcription of the Epstein-Barr Virus Genome During Reactivation"
"1134" "SRP033119" "29" "29" "TRUE" "FALSE" "TRUE" "FALSE" "Transcriptome-wide mapping of human Staufen1 binding sites"
"1135" "SRP033131" "24" "24" "TRUE" "FALSE" "TRUE" "FALSE" "Global analyses of the effect of different cellular contexts on microRNA targeting (RNA-Seq)"
"1136" "SRP033135" "100" "384" "FALSE" "FALSE" "FALSE" "FALSE" "Pseudo-temporal ordering of individual cells reveals regulators of differentiation"
"1137" "SRP033199" "1" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens strain:mcf7 Transcriptome or Gene expression"
"1138" "SRP033206" "0" "2" "FALSE" "FALSE" "FALSE" "FALSE" "Sequence-specific mono-uridylation of mature miRNAs by Zcchc6 and Zcchc11"
"1139" "SRP033239" "2" "2" "FALSE" "FALSE" "FALSE" "FALSE" "Epigenetic regulation of the MEG3-DLK1 microRNA cluster in human Type 2 diabetic islets"
"1140" "SRP033248" "68" "68" "TRUE" "TRUE" "TRUE" "TRUE" "MicroRNA Marker Based Prognostication of Oral Squamous Cell Carcinoma"
"1141" "SRP033250" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Fusion discovery in breast cancer cell line"
"1142" "SRP033266" "100" "144" "FALSE" "FALSE" "FALSE" "FALSE" "Leucegene: AML sequencing (part 2)"
"1143" "SRP033276" "13" "13" "FALSE" "FALSE" "FALSE" "FALSE" "Distinct gene expression profiles between overt GIST and miniGIST"
"1144" "SRP033282" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "The RON receptor tyrosine kinase promotes metastasis by triggering epigenetic reprogramming through the thymine glycosylase MBD4 (RNA-Seq)"
"1145" "SRP033291" "2" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Transcriptome or Gene expression"
